read_core_id	polya_start_raw	polya_end_raw	polya_start_base	polya_end_base	polya_length	polya_score	polya_type
5ae7219c-cb57-4a10-a31c-d8649555542e,chr3,6556242,6556784	6820	9325	603	624	263.47	2505.0	A
72699cc0-9b58-4e49-89dc-3a59a41786fb,chr3,6556242,6557427	7985	8115	707	728	13.4	130.0	A
81f054dd-d511-4f06-a8d7-c16629c3f6ec,chr3,6556242,6557932	11495	11625	1226	1246	15.64	130.0	A
9a712a36-8cb0-40ed-8dbb-c12f0b10d35f,chr3,6556242,6557885	14115	14260	1281	1302	15.74	145.0	A
b0c3f8e8-87fa-4300-b5df-f3c4312811fb,chr3,6556242,6557930	14390	14505	1231	1249	11.98	115.0	A
bacf604e-3e41-46af-ab67-f5e54b12a6c5,chr3,6556242,6557935	13990	14105	1343	1362	13.75	115.0	A
d680dce5-b1cd-451f-98d6-9f905d02b616,chr3,6556242,6556881	5280	6400	587	589	135.62	1120.0	A
e74c421a-cb2a-497e-b2bf-58d8fad1cb95,chr3,6556242,6557934	16375	16735	1335	1354	34.24	360.0	A
e8fe74dd-b105-4b86-b66b-986267d7a2ee,chr3,6556242,6557880	14190	14500	1271	1287	34.96	310.0	A
19652fb8-382d-4b44-a1de-0a7ac1559b72,chr3,6556243,6557938	1900	2165	77	107	29.28	252.5	T
280a4d93-b48d-43b5-8802-b84b73601208,chr3,6556243,6557938	1520	1790	75	107	29.97	270.0	T
4a6d1ab9-1e61-410f-b2d3-008f1e8ef817,chr3,6556243,6556554	1615	2645	63	84	83.29	492.5	T
5531e5dd-bba5-46c9-918e-2db3b94239f7,chr3,6556243,6557938	1010	1475	60	120	48.72	327.5	T
69f283b3-c998-4a01-82cd-bbaec3c3365b,chr3,6556243,6556686	1720	1995	75	89	29.58	275.0	T
6ea3673f-453e-4dc7-b74a-5dee79f79a1b,chr3,6556243,6556686	695	1005	77	125	39.48	310.0	T
705c1a12-4b9b-447b-a92d-9a78cc11b280,chr3,6556243,6557938	1410	1715	73	125	34.57	305.0	T
839c95bf-d595-4b28-b62b-9346b4d5a1e2,chr3,6556243,6556675	0	0	0	0	0.0	0.0	T
95f1a6c3-f4ee-445b-b0cc-aca7dfab7b28,chr3,6556243,6556583	1630	3275	80	89	194.22	1520.0	T
97f88f9c-0d21-4e94-9347-d754e7d3d1e4,chr3,6556243,6556861	975	1245	74	112	33.03	270.0	T
cbe41d52-5bc6-44f1-8c03-966b013c0f90,chr3,6556243,6557938	1240	1490	77	110	27.58	250.0	T
d3e54131-02a9-4bde-8ec5-939f8895da86,chr3,6556243,6557938	1210	1495	78	116	32.98	285.0	T
dc3498ad-39f1-4020-9643-833d24caa607,chr3,6556243,6556683	0	0	0	0	0.0	0.0	A
0e233804-c347-4c71-9e2d-cb1d79ebfc51,chr3,6556243,6557938	17185	17290	1340	1357	9.67	105.0	A
10e02f48-9e06-4671-a6f8-9d580c320daf,chr3,6556243,6557938	12155	12315	1253	1278	18.83	160.0	A
3047454b-44f2-4c57-af0d-eb88a1a304e5,chr3,6556243,6557938	14365	14740	1242	1268	38.37	375.0	A
30ae8a66-5877-467b-b2fc-cf0fccd8ec9a,chr3,6556243,6556677	7845	8380	482	503	43.35	535.0	A
37970c12-93e6-4d58-b7d4-0992f7d6d5d3,chr3,6556243,6557933	16820	16980	1627	1652	18.03	160.0	A
4164a429-85ad-4d9f-919e-5223b1512246,chr3,6556243,6557359	16300	16525	1167	1192	20.56	162.5	A
419f5292-27af-4230-80c1-995d39fed810,chr3,6556243,6557937	13960	14305	1244	1265	38.04	345.0	A
47050461-003f-4f18-89b6-5d5fccceadab,chr3,6556243,6557938	14395	14730	1361	1380	36.47	335.0	A
4ce76d0e-20e6-4045-a7b3-56042356e14a,chr3,6556243,6557938	23415	23770	2185	2210	39.02	355.0	A
55bb0b8a-df94-420a-bf94-12d5f774a412,chr3,6556243,6556953	6875	6990	675	693	14.47	115.0	A
5804ff49-ec49-444e-811e-740390b314e5,chr3,6556243,6556953	6780	6925	655	678	16.15	145.0	A
5ec233d1-41a0-410d-8079-52ea9d4d4c79,chr3,6556243,6557915	14785	15130	1153	1161	30.88	345.0	A
6ae13167-9663-48ed-8e11-863d6ab70487,chr3,6556243,6557938	14560	14690	1344	1363	13.58	130.0	A
741149e5-befe-45bd-b753-3ec949a9a580,chr3,6556243,6557935	11455	11470	1184	1185	1.82	15.0	A
7b07a7b7-a3b7-4eff-b3f9-7c60ae4aabab,chr3,6556243,6556686	5360	5485	500	517	14.08	125.0	A
b265d4da-3ae0-4f3f-bfe7-9721ea760280,chr3,6556243,6557938	13865	14215	1331	1353	38.75	350.0	A
c8bdbe6a-81ea-4751-85df-9655e4a7779d,chr3,6556243,6557184	10495	10645	944	969	18.4	150.0	A
d1f02580-a800-4066-9761-c8107ae1db76,chr3,6556243,6557184	8355	8445	988	1002	11.49	90.0	A
d2d99dcb-4767-4cc1-a3b4-69eb77a1e67e,chr3,6556243,6556858	6060	6200	573	592	15.15	140.0	A
edbb8737-709a-437a-8280-88edf5786ead,chr3,6556243,6557938	17375	17460	1634	1648	9.91	85.0	A
f0e20b2c-7ce2-4c93-962d-85359c3b389c,chr3,6556243,6557938	14695	14850	1347	1371	16.84	155.0	A
07447bda-dc2e-45d8-95cd-e8627e54cdaa,chr3,6556244,6557938	985	1370	69	126	40.46	385.0	T
0c397636-2bc7-47cf-8cbe-a4d9eecf1069,chr3,6556244,6557875	0	0	0	0	0.0	0.0	T
4ea9babe-4680-417b-8ccb-76607210b673,chr3,6556244,6557883	995	1315	73	107	39.2	270.0	T
5e8896e9-b87b-4750-b4be-a49de1ad7dce,chr3,6556244,6556963	1225	1505	78	115	34.42	280.0	T
90a2e770-3876-44ef-9f80-901e0d2e996c,chr3,6556244,6557910	40285	40625	3616	3665	34.7	340.0	T
a5bea390-f166-4b65-a624-a84b7e8647b8,chr3,6556244,6556564	945	1210	74	91	32.8	265.0	T
2d973f5b-c641-456a-a115-00e5e8daba87,chr3,6556244,6557875	14615	15045	1290	1320	44.0	405.0	A
38d6ab4a-1a0f-4e28-88a7-30600196aeb3,chr3,6556244,6556564	4805	4945	359	380	14.54	140.0	A
562f664b-e240-4847-b6c3-566ed773c052,chr3,6556244,6557874	17560	18015	1206	1215	37.66	455.0	A
60424078-e7d2-4ca5-8dd4-3eb49b8e613e,chr3,6556244,6556784	6470	6820	468	491	38.85	350.0	A
76d15f40-8cd9-4ef1-9e99-440882e1e8c1,chr3,6556244,6556963	7405	7550	676	698	14.81	145.0	A
7b64c595-ce64-4727-9ed8-bed43d622ca0,chr3,6556244,6557883	13520	13910	1285	1301	43.48	390.0	A
8c1544e7-477c-451b-9a45-554b1eb1d0ed,chr3,6556244,6557938	15215	15350	1345	1365	15.0	135.0	A
8fcd27f7-61fd-4c95-976b-7c857d0914b3,chr3,6556244,6556963	7065	7435	671	702	42.34	370.0	A
9230e0af-1e32-4d32-b265-75f879b57f7d,chr3,6556244,6557883	13025	13160	1291	1312	15.09	122.5	A
9343b4f8-551b-48c3-a44d-c00246670fb7,chr3,6556244,6556784	5560	5720	494	520	16.31	160.0	A
9ef0fa4f-da07-4aa9-a044-c656d65ef68e,chr3,6556244,6557938	13980	15470	1332	1343	160.45	1490.0	A
bb6bf20a-f587-4daa-82c6-9974b2b2f3d3,chr3,6556244,6557839	12240	14185	1254	1284	219.63	1932.5	A
ed5394ae-1886-4adb-a97d-acd24f1b6ffa,chr3,6556244,6556784	6465	6625	491	510	16.6	160.0	A
ff445f52-a26f-4fc6-a51d-c4962c155569,chr3,6556244,6557935	13715	13800	1253	1266	9.01	85.0	A
ff911ae1-809e-4003-8988-0e5b154f9552,chr3,6556244,6556842	0	0	0	0	0.0	0.0	A
0308e378-191b-4a8c-aa42-228b5dcfc308,chr3,6556245,6556675	1110	1430	78	114	38.78	320.0	T
049a2e66-5f36-4072-823f-cccb13e81955,chr3,6556245,6557938	1570	2900	65	173	153.04	1280.0	T
07512b5d-6dde-48a1-a4e4-7ee94f5cbb31,chr3,6556245,6557938	2945	3180	76	97	26.55	235.0	T
0fda23de-957b-4b84-8322-f1be27508e9b,chr3,6556245,6557938	5195	5460	472	485	29.64	265.0	T
10005061-00c3-4040-96b9-25a8372d4702,chr3,6556245,6557938	0	0	0	0	0.0	0.0	T
18f640df-8adc-4cc0-8c4d-219fb80d210d,chr3,6556245,6557103	1515	1810	73	119	35.96	295.0	T
29a2b43c-8a5e-4a8c-9e9e-8b2f53ee8d3e,chr3,6556245,6556677	2375	2755	78	132	40.78	380.0	T
31e20696-f2ad-4a3e-89d2-b61917df390d,chr3,6556245,6557631	930	1175	80	114	28.07	245.0	T
347e0342-df1f-4eae-b32c-22e8e6b2192e,chr3,6556245,6556962	1035	1270	77	115	26.92	235.0	T
371162af-25f6-47e2-bb36-e00748191f72,chr3,6556245,6556923	1160	1665	78	132	54.66	467.5	T
3c5e5f2a-cb9f-43b5-945a-8f50b9448fec,chr3,6556245,6557103	1470	1700	72	98	26.18	230.0	T
3dae3256-ba20-4292-b504-b82b7eeaa6c0,chr3,6556245,6557910	1980	3910	71	79	221.63	1892.5	T
3f4af507-c953-4f9e-82bd-921ccdb68147,chr3,6556245,6557883	930	1920	77	193	100.57	740.0	T
47a390b7-4e23-40d5-9592-9370384182fd,chr3,6556245,6557938	1205	1540	78	130	37.01	335.0	T
49c9cda2-b0ca-400e-bfb3-2b4f4b4d4905,chr3,6556245,6557946	855	1130	41	43	31.29	275.0	T
4e7b45ab-535b-42dd-b5dc-ef4d2d051d26,chr3,6556245,6557938	5235	5515	76	114	33.72	280.0	T
5330e7ac-635c-40b6-b456-68556fd73b4f,chr3,6556245,6557939	880	1205	77	128	39.55	325.0	T
54845e84-3a4d-4034-982e-09bbdaf83a5d,chr3,6556245,6556881	790	1750	75	86	105.26	960.0	T
56d8012b-08b7-418d-8fa0-931f15f2f317,chr3,6556245,6556780	1415	2140	73	81	83.64	712.5	T
5f110b99-b928-4099-b16b-f5eab76e7611,chr3,6556245,6556962	1435	1585	83	109	19.1	150.0	T
64e9c010-87e0-463a-84a0-931563e3e745,chr3,6556245,6556859	1020	1335	72	105	36.46	252.5	T
6d4843c4-7690-446c-b7fa-fced545a2c34,chr3,6556245,6557938	6340	6880	476	507	58.26	527.5	T
6feb5f44-4200-4d8b-9a38-3650d75180bc,chr3,6556245,6557907	1155	3080	75	89	216.07	1850.0	T
78a6406e-36c8-468d-9a11-bb684d5883a1,chr3,6556245,6556683	770	1190	60	106	47.58	257.5	T
7cb5c997-90eb-4900-bc6c-7da9709cd309,chr3,6556245,6556855	1475	1700	69	95	30.46	212.5	T
7dd0eb69-f941-49b8-af52-d82c3ddcccd0,chr3,6556245,6556986	1600	1875	77	108	30.64	275.0	T
7eb61740-6a1b-4771-99dc-070619dc493c,chr3,6556245,6557936	1330	1575	76	107	26.86	245.0	T
abb321d0-a486-4f7f-a0b8-16f48aad3142,chr3,6556245,6557727	1895	2755	91	113	102.14	860.0	T
aee1ea6b-081e-419d-8fd4-052d8f5f7f98,chr3,6556245,6556350	1210	1535	73	110	36.53	300.0	T
b51fca01-d7b8-44ad-b6c2-5bae8c928c0b,chr3,6556245,6557938	1315	3530	79	87	183.63	2215.0	T
c2208182-785d-4001-89c2-4e35469da13c,chr3,6556245,6557468	1115	2700	81	85	159.27	1585.0	T
c88d79a6-d036-4249-ac65-c1c368b7de76,chr3,6556245,6557929	1505	1760	75	104	28.22	255.0	T
cd0146fd-d9c4-4c0c-b368-f7271279aacc,chr3,6556245,6557938	790	1100	73	117	36.48	310.0	T
d0e1a505-ce35-40e4-bc78-6c10ee49e4e6,chr3,6556245,6556861	1835	2125	77	109	29.19	290.0	T
d5748e45-167e-4f99-9ec3-9119ec33958b,chr3,6556245,6556631	1390	1525	76	92	16.37	135.0	T
d9ca15b7-135a-4c59-8ee3-24f6dff3ea44,chr3,6556245,6556935	3625	3885	77	109	29.05	260.0	T
f4c0148f-d8b5-4441-98d7-8533766b545d,chr3,6556245,6557938	0	0	0	0	0.0	0.0	T
fb60baf9-3c7f-4f9e-9143-dc9765bd0093,chr3,6556245,6557938	5675	5940	577	607	32.13	265.0	T
5a93b544-620b-447b-954a-613afa1827d0,chr3,6556245,6556932	7425	7830	745	772	47.54	405.0	A
5f415a80-12fe-48c4-827b-0b6984c91c88,chr3,6556245,6557938	10625	10740	1334	1353	16.7	115.0	A
8416887d-1435-48f7-b817-815acaae2895,chr3,6556245,6557103	9000	9130	804	825	14.71	130.0	A
93bad192-5879-4cdd-8a23-e5c860a11876,chr3,6556245,6557896	11965	12840	1267	1280	113.38	875.0	A
962fb5fd-ccb2-46ee-8ee8-cd4c1fe06b6e,chr3,6556245,6557936	14000	14185	1227	1253	20.1	185.0	A
9ffda1dd-a10a-4b51-b137-cdeb9167f1ac,chr3,6556245,6557938	14360	15705	1342	1364	147.29	1032.5	A
ba4e5f61-7042-44ac-aa28-75749f1dbbf1,chr3,6556245,6557935	19420	19555	1740	1757	15.04	135.0	A
bd08b300-f47c-4262-a160-a7e3b80d9cc2,chr3,6556245,6556959	7475	7640	747	771	18.48	165.0	A
c5b724c7-ec03-4f31-8c85-b20b5d4a1f25,chr3,6556245,6556945	9525	9610	655	669	9.18	85.0	A
ce436a34-aa60-4851-863e-569d034f525d,chr3,6556245,6557179	10315	10450	979	1001	14.84	135.0	A
dfbefa47-7b95-4b30-9a2b-967bd1c2ec83,chr3,6556245,6556959	8610	8710	770	784	10.09	100.0	A
e4f32d6f-0378-491f-ada3-9dcebef15f88,chr3,6556245,6557935	24785	25085	2355	2371	33.22	300.0	A
e80f90a5-1e30-474a-b121-41280e9a7ad8,chr3,6556245,6557938	19785	20135	1346	1360	35.81	350.0	A
edd96dca-84ff-40ad-a525-fc3098d20153,chr3,6556245,6557883	12380	12540	1191	1217	18.5	160.0	A
f0757406-bdeb-413f-ae50-0461eec83a28,chr3,6556245,6557937	20295	20660	1747	1767	36.36	365.0	A
444b94bd-2ba5-454d-9bfa-3a3a68f43e9f,chr3,6556246,6556564	1780	2055	77	112	31.25	275.0	T
47ee8190-e243-44f5-aab4-a469046b53a0,chr3,6556246,6556830	1310	1630	78	123	34.95	320.0	T
85442e0b-dd57-43c5-9311-9cb96e9d814d,chr3,6556246,6557724	1075	1315	73	91	27.45	240.0	T
f0220dd4-0930-40c6-b6f8-8b192869b1d7,chr3,6556246,6557883	980	1260	77	122	29.29	280.0	T
30baaba2-8458-43ea-be1c-385f5932efef,chr3,6556246,6557363	13225	13875	1180	1186	70.12	650.0	A
4073c7bb-1e91-4a26-8257-e15e38684bf7,chr3,6556246,6557910	17410	17800	1312	1333	36.62	390.0	A
7590f6a6-f439-4293-b59d-369ee83c2de4,chr3,6556246,6556830	6920	7090	626	653	18.4	170.0	A
010a2d42-b2e2-4ee6-9a4e-843f50fc083a,chr3,6556247,6557938	1145	2535	77	100	155.47	1390.0	T
1bc31111-c218-4481-a04c-d8ebe4f37cb6,chr3,6556247,6557938	0	0	0	0	0.0	0.0	A
3f5bfced-8ba2-4154-b774-eb4760ff94e8,chr3,6556247,6557883	1135	1345	77	86	22.9	210.0	T
7bcb2b72-7609-473c-a27b-16ae43fdf8e4,chr3,6556247,6557938	1175	1420	71	94	27.65	245.0	T
7feae721-189d-4bed-9765-f1066881141e,chr3,6556247,6556842	5385	5765	74	77	39.32	380.0	T
bf6624b7-a3d5-43d1-8232-2f1742300ea3,chr3,6556247,6557682	0	0	0	0	0.0	0.0	A
cf927049-0440-4980-8f44-7c1d84c36b87,chr3,6556247,6557938	1260	1450	68	88	27.8	190.0	T
d20d64da-5afb-449e-9946-d82fda9759ba,chr3,6556247,6557938	865	1225	72	115	45.02	322.5	T
d777875c-344d-4b25-9f23-037f0a269b3e,chr3,6556247,6557938	1965	2100	79	83	13.87	135.0	T
e2e845fd-e352-4ebb-8100-5a978f083ef5,chr3,6556247,6556920	1335	1645	77	111	35.71	310.0	T
ecb80058-f1ca-4720-bd68-6a026360f9c3,chr3,6556247,6557938	1340	1780	76	116	48.61	415.0	T
15303f63-45d9-47fe-ab7c-2f8acdd6c973,chr3,6556247,6556935	0	0	0	0	0.0	0.0	A
561b9414-bb0e-49b9-9a5e-4df10ff99338,chr3,6556247,6557938	12775	14870	1333	1358	249.14	2095.0	A
725e5a50-51a7-4815-b456-dcbbe2508258,chr3,6556247,6556935	0	0	0	0	0.0	0.0	A
3335079b-794c-4475-a6b3-4898bc08f919,chr3,6556248,6557938	1495	1940	82	125	50.38	282.5	T
b2cfe297-b2f7-4721-a594-8f0858810885,chr3,6556248,6557233	12335	12570	1131	1158	25.97	135.0	A
0b2a7dba-ccad-4c52-9128-58269f60fe55,chr3,6556249,6557933	2075	2340	80	106	29.39	265.0	T
45db8398-4284-4d76-88b6-a23c514db3d7,chr3,6556249,6557938	830	1220	76	136	44.73	365.0	T
57d5d535-696d-4d28-ab3b-67ff34cbd578,chr3,6556249,6556688	765	1045	74	101	32.68	242.5	T
60d6fc8c-a15e-4ac5-b444-0d6bf631d3dc,chr3,6556249,6557026	985	1180	75	97	20.99	195.0	T
7ef24274-8fae-49eb-a54b-cef8b2e514ae,chr3,6556249,6557938	0	0	0	0	0.0	0.0	T
be1a2fe2-9f82-4c0d-b836-b4769c3de8c3,chr3,6556249,6556519	0	0	0	0	0.0	0.0	A
c08b5a88-9373-407f-b9f3-ae8412700bc6,chr3,6556249,6557938	2225	2565	75	125	38.02	340.0	T
126fb9b8-4805-4e29-a7ff-04c2c60cb2c6,chr3,6556249,6557733	0	0	0	0	0.0	0.0	T
46f12f82-7217-4b93-906f-b6f251456a06,chr3,6556250,6556935	1925	2230	71	108	34.18	217.5	T
541038c4-c757-4d58-ba43-c785d03b268f,chr3,6556250,6557636	1355	1620	98	132	30.29	140.0	T
85a5f777-9eb2-49a9-9072-db273b82c557,chr3,6556250,6557910	0	0	0	0	0.0	0.0	T
58d363fa-e5c8-41de-b462-123afc4d2d16,chr3,6556251,6556784	0	0	0	0	0.0	0.0	T
c0b44b15-3e67-4686-a4f8-ae54e96b4b4c,chr3,6556251,6557938	810	1165	78	120	40.39	292.5	T
eb28880d-f34a-4061-b2a5-deb64ace50e7,chr3,6556251,6556784	1035	1810	78	125	86.27	762.5	T
fb249a8c-f8ba-4eb9-9b92-141af958e3d4,chr3,6556251,6557934	1385	2740	76	96	119.31	817.5	T
05832e18-56d0-4169-b06a-b9ba849a4746,chr3,6556251,6557935	14190	16505	1329	1358	243.77	2177.5	A
112bbaab-2016-4743-9fd4-0d6bec4fa46e,chr3,6556251,6557935	13880	14035	1335	1361	17.42	155.0	A
6255690b-5fd6-4f86-8a81-9ad6b47df5f4,chr3,6556251,6556761	36465	36525	4207	4214	7.54	47.5	A
9539962d-f152-42e4-aae0-45ce093fe7c0,chr3,6556251,6557934	12265	12845	1330	1381	70.35	567.5	A
97bacf55-c5c7-4ba2-927d-96e1fdd82ab0,chr3,6556251,6557934	13135	13720	1324	1350	67.0	585.0	A
bd19f1dc-5ee2-46a5-8c85-96d879d580b3,chr3,6556251,6556784	4740	5320	481	523	66.8	580.0	A
d30f9ede-aaad-4ce5-abc3-dae0a91c106c,chr3,6556251,6557935	13690	13850	1312	1336	17.74	135.0	A
f7c6e68a-c67d-4b39-8906-6286e8a65297,chr3,6556251,6556776	4310	5380	473	497	137.86	1070.0	A
4e3d0a7a-d10d-46c5-b8bb-bed6bd15ce78,chr3,6556252,6557814	0	0	0	0	0.0	0.0	A
110ed749-bcc6-4c50-88ff-6cda804459fa,chr3,6556252,6557938	15235	15345	1347	1365	11.97	110.0	A
3e9ba97f-e93d-4313-b1ca-731b4da2cecb,chr3,6556252,6557938	17845	18260	1259	1277	41.37	415.0	A
46a52f04-a8d7-484b-a9ea-63683f7fde91,chr3,6556252,6557896	0	0	0	0	0.0	0.0	T
d380794c-62c9-401d-b527-5ea5b7462d62,chr3,6556252,6556624	8340	8625	939	960	36.37	285.0	A
f87df250-580b-4f48-9817-caf272f4d8b2,chr3,6556252,6556784	6960	9640	576	601	285.15	2680.0	A
14a135f3-f557-413b-a908-eb2a77191c2a,chr3,6556253,6557916	990	1135	77	81	17.49	145.0	T
4f1612cd-eb82-47d4-8e2c-feebb47225cf,chr3,6556253,6557912	825	1280	76	114	56.64	442.5	T
c848e51f-5a0f-4733-88bb-230b401f2749,chr3,6556253,6557912	1110	1665	79	151	62.47	542.5	T
eae2f17d-b798-4407-b10c-893242134da1,chr3,6556253,6557912	19210	19400	1227	1254	15.57	190.0	A
02335937-aa4d-4c89-8703-330db286cf85,chr3,6556254,6556753	1085	1495	77	138	42.66	410.0	T
04941d38-b0ca-4aef-904d-43bc028dcd41,chr3,6556254,6557934	1035	1555	69	134	56.71	357.5	T
090cd7b2-f3a8-4550-ba38-aad752588fcc,chr3,6556254,6557599	1065	1705	75	165	69.49	590.0	T
0b02becf-142c-4a16-8ab1-966b2c51300b,chr3,6556254,6557938	0	0	0	0	0.0	0.0	T
12e8db34-da88-4438-9511-ea52038d8607,chr3,6556254,6556753	1730	2000	78	103	31.23	232.5	T
1df930c4-6b34-4bb8-b3fc-a60e35dd0a52,chr3,6556254,6557143	860	1205	77	124	38.08	320.0	T
2031bddd-8e3b-45af-847f-87c0c07ed927,chr3,6556254,6556733	11800	12790	1188	1209	113.54	915.0	T
2b730df3-62f0-451e-a015-6647e92696d4,chr3,6556254,6556577	1120	2580	79	96	159.52	1435.0	T
34ee5ec2-8a5a-45a4-9147-c6fb3e509f38,chr3,6556254,6556753	1615	1790	73	99	26.62	175.0	T
3a0efa47-cb85-449a-b670-b4f77153d5cb,chr3,6556254,6557878	1955	2490	71	79	68.65	522.5	T
532e0385-7f96-444d-8eaf-4a43714c1d8e,chr3,6556254,6557599	925	1515	67	146	67.33	527.5	T
53635ca1-7b1c-40f2-92d1-66970fd3e0ae,chr3,6556254,6557184	1190	1465	80	126	30.53	275.0	T
648b969d-23ef-47f4-a379-a659550e152d,chr3,6556254,6557357	1875	2610	70	146	75.98	647.5	T
6b30584f-28e6-463b-80b0-b25365fb15fb,chr3,6556254,6557938	1270	2120	92	93	109.22	850.0	T
85b0f466-8d3f-4370-beca-fc510d54330b,chr3,6556254,6556579	715	2715	77	105	215.93	1937.5	T
86ecfc73-409a-48ce-96e1-ed6f2d450ed1,chr3,6556254,6557938	855	1355	79	155	65.41	475.0	T
8cb61fe1-9ca6-4112-bec0-46e773918451,chr3,6556254,6557919	2465	2910	76	149	49.22	420.0	T
8e38ce75-f078-422b-9174-66e13aad0836,chr3,6556254,6556923	1720	2155	74	124	50.45	372.5	T
97dcebda-f2db-48a2-9226-4b43a9b7bfa8,chr3,6556254,6557938	1175	1505	79	117	36.29	305.0	T
b0e29b48-d6f5-4406-85e0-c6e54cf55563,chr3,6556254,6556916	945	1230	75	96	31.77	260.0	T
b101d402-5c25-4541-92d7-af88d73af9cb,chr3,6556254,6557883	1540	4760	80	233	285.96	2332.5	T
b38b5727-d76b-494e-9ff2-bdeed63e6cf8,chr3,6556254,6557938	1425	1725	81	118	33.13	262.5	T
b398b083-b6c4-48eb-92a2-6cd205740af6,chr3,6556254,6556745	800	1695	76	192	113.1	820.0	T
bc46a630-2b49-42d4-8705-8946ae89b56d,chr3,6556254,6557938	1775	2250	80	149	50.44	425.0	T
bd4a53ef-2fcb-41f4-ae49-83516c2e1fdb,chr3,6556254,6557938	0	0	0	0	0.0	0.0	A
bda6977f-872a-41e7-a852-2f86383798b7,chr3,6556254,6557938	1270	1580	77	107	32.37	272.5	T
cacb646e-53b7-4453-bf24-c92497960ccf,chr3,6556254,6556784	5320	6085	467	502	87.37	715.0	T
cb9bd49f-3821-4d74-a547-7183b257d4bf,chr3,6556254,6557883	955	1275	71	108	40.62	295.0	T
ce929d43-b4a3-4cf7-b631-fc8b0dfb9130,chr3,6556254,6557883	975	1365	77	128	41.04	352.5	T
d2418dea-1c4a-4e6c-a942-451186058d20,chr3,6556254,6557938	1030	1360	79	123	37.57	317.5	T
e5e215a1-6209-454d-b5fa-15961950e2f5,chr3,6556254,6557938	1875	2545	98	183	69.93	645.0	T
eb743634-19fa-46e8-8858-b097211e315c,chr3,6556254,6556776	800	2160	74	120	169.73	1322.5	T
f7992bc2-5900-48a3-9d6e-aea4210f9ade,chr3,6556254,6556753	940	1195	73	102	26.98	255.0	T
f808e594-0bf5-4fd7-881c-739d72e1fc6a,chr3,6556254,6563391	0	0	0	0	0.0	0.0	T
f82c9dba-1073-434a-af81-999e905e3b24,chr3,6556254,6556579	1420	3415	67	98	219.6	1845.0	T
fc070d65-daab-4f0d-a02f-d5769619b119,chr3,6556254,6557934	805	1170	75	103	44.48	340.0	T
fccb0927-b08e-4b1c-b8a9-6860dd14c95b,chr3,6556254,6557143	1995	2375	77	117	41.18	355.0	T
0260d0b6-abad-4442-9f4d-2a2331c97721,chr3,6556254,6557938	12800	12955	1220	1246	17.08	155.0	A
139d104d-95f9-4e87-905c-a22686ea9718,chr3,6556254,6557143	11575	11990	945	965	44.43	415.0	A
17a9dfd8-9863-4d86-8d81-5a8e903deed4,chr3,6556254,6556923	0	0	0	0	0.0	0.0	A
30582389-672a-42b7-8f8b-42d4ff21fd62,chr3,6556254,6557143	9595	9975	945	974	43.6	380.0	A
35ba4f5a-c45a-40a0-ac5b-ce7cfaf1a765,chr3,6556254,6556881	8445	10765	679	696	230.89	2320.0	A
48684ae4-0e59-4a74-be5e-fa587622521d,chr3,6556254,6557938	19230	21175	1340	1357	174.29	1945.0	A
4ce33875-6866-4945-b4c0-081f28f667c6,chr3,6556254,6557933	15170	15330	1325	1347	17.1	160.0	A
57d44723-f2f4-4881-932c-92241e27d61e,chr3,6556254,6557940	15005	15530	1327	1374	58.55	487.5	A
5adde7a4-b59e-4d1b-a38b-56d59e40ffc6,chr3,6556254,6557940	15590	16160	1332	1379	58.68	545.0	A
5cbbeb99-7145-4e3b-9c31-c327c5243165,chr3,6556254,6557599	8335	8670	991	1043	48.76	197.5	A
5d4826c2-6855-4cc2-b4b1-157ad6a44173,chr3,6556254,6557938	14520	14650	1309	1326	14.06	130.0	A
683023b0-2be2-45bc-a166-2748c0a07a17,chr3,6556254,6557938	14690	15165	1205	1229	46.45	475.0	A
699e7df9-f635-44c8-9988-0370d9f4eeab,chr3,6556254,6557357	12735	12920	1073	1097	18.71	185.0	A
7d5fe637-c72d-4fb2-bd4e-57ce71353466,chr3,6556254,6557916	12040	12210	1302	1328	20.92	170.0	A
7d9ba57e-cfea-493f-b2f3-477f2f4ed66e,chr3,6556254,6557938	13990	14115	1318	1339	13.71	125.0	A
833cce6d-caf2-446d-a246-df3719ca7dce,chr3,6556254,6557935	15095	15245	1324	1345	15.2	150.0	A
8cf0e01a-39fb-4b00-a4cd-d96cab926d0f,chr3,6556254,6557143	10895	11015	931	946	12.23	120.0	A
8f9d66be-1d58-46c3-bf64-be5cb144968a,chr3,6556254,6557938	14405	14555	1327	1348	15.75	150.0	A
9bafbf9b-4dd2-468e-9eb6-95d80286b56f,chr3,6556254,6557933	0	0	0	0	0.0	0.0	A
9e449e33-d563-4247-8b06-ad79e646ba41,chr3,6556254,6556875	5230	5620	564	581	49.85	390.0	A
9e55e52f-ce7b-447b-bc4c-42111b525ac5,chr3,6556254,6557357	12645	12875	1052	1088	24.41	230.0	A
a6bf85d9-8910-4c2b-bd73-4f1595ca825c,chr3,6556254,6557938	16265	16670	1346	1363	39.48	405.0	A
aa2cdadc-87d8-4511-9832-64ef9b2a034c,chr3,6556254,6557935	14230	14405	1370	1395	19.32	175.0	A
ad25627c-1499-4787-999a-6a8cf45e673e,chr3,6556254,6557935	12440	12600	1340	1363	19.42	160.0	A
b353accf-b65e-42b5-90cc-c6b802adc62a,chr3,6556254,6557938	16090	16225	1331	1353	13.49	135.0	A
